FECHA (YYMMDD);HORA (HHMM);;
241104;2300;13,8883;
241105;0000;13,06;
241105;0100;12,5775;
241105;0200;12,0158;
241105;0300;11,4842;
241105;0400;11,0917;
241105;0500;10,6258;
241105;0600;11,3633;
241105;0700;18,5317;
241105;0800;18,9317;
241105;0900;19,7683;
241105;1000;22,5925;
241105;1100;25,1892;
241105;1200;29,1875;
241105;1300;30,91;
241105;1400;29,0267;
241105;1500;28,0825;
241105;1600;27,0142;
241105;1700;24,4683;
241105;1800;19,8433;
241105;1900;16,98;
241105;2000;15,9467;
241105;2100;14,9133;
241105;2200;14,25;
241105;2300;13,625;
241106;0000;13,01;
241106;0100;12,3725;
241106;0200;11,7242;
241106;0300;11,0225;
241106;0400;10,5025;
241106;0500;10,0583;
241106;0600;10,5092;
241106;0700;16,7892;
241106;0800;16,9692;
241106;0900;17,7375;
241106;1000;19,8283;
241106;1100;21,2892;
241106;1200;23,49;
241106;1300;24,8675;
241106;1400;26,7192;
241106;1500;28,5442;
241106;1600;28,3233;
241106;1700;25,9417;
241106;1800;22,0267;
241106;1900;19,2983;
241106;2000;18,145;
241106;2100;17,2208;
241106;2200;16,1175;
241106;2300;15,15;
241107;0000;14,1308;
241107;0100;13,5967;
241107;0200;13,1233;
241107;0300;12,53;
241107;0400;11,9075;
241107;0500;11,8142;
241107;0600;12,5125;
241107;0700;16,4792;
241107;0800;17,0958;
241107;0900;16,5433;
241107;1000;19,5133;
241107;1100;18,785;
241107;1200;21,8558;
241107;1300;20,8992;
241107;1400;22,4808;
241107;1500;24,5083;
241107;1600;26,1825;
241107;1700;26,255;
241107;1800;22,8958;
241107;1900;19,6325;
241107;2000;17,9133;
241107;2100;16,7375;
241107;2200;14,8667;
241107;2300;14,2967;
241108;0000;13,74;
241108;0100;13,2842;
241108;0200;12,8258;
241108;0300;12,3442;
241108;0400;11,905;
241108;0500;11,815;
241108;0600;12,6783;
241108;0700;17,6567;
241108;0800;19,5608;
241108;0900;19,5267;
241108;1000;19,9292;
241108;1100;21,7042;
241108;1200;22,68;
241108;1300;23,7725;
241108;1400;26,9675;
241108;1500;30,0617;
241108;1600;30,4383;
241108;1700;28,71;
241108;1800;24,445;
241108;1900;21,5692;
241108;2000;19,3483;
241108;2100;16,2383;
241108;2200;15,4092;
241108;2300;14,8217;
241109;0000;14,1217;
241109;0100;13,6883;
241109;0200;13,2392;
241109;0300;12,9383;
241109;0400;12,89;
241109;0500;11,9942;
241109;0600;12,5125;
241109;0700;17,4758;
241109;0800;17,8517;
241109;0900;18,5;
241109;1000;20,3425;
241109;1100;21,0067;
241109;1200;22,8142;
241109;1300;24,0267;
241109;1400;23,9667;
241109;1500;23,2008;
241109;1600;22,03;
241109;1700;21,54;
241109;1800;18,2275;
241109;1900;15,4892;
241109;2000;14,6958;
241109;2100;14,4258;
241109;2200;14,1567;
241109;2300;13,9925;
241110;0000;14,4367;
241110;0100;14,2858;
241110;0200;14,1358;
241110;0300;14,0917;
241110;0400;14,1317;
241110;0500;14,0942;
241110;0600;14,5033;
241110;0700;15,2408;
241110;0800;17,1492;
241110;0900;19,4658;
241110;1000;20,3933;
241110;1100;21,855;
241110;1200;23,7042;
241110;1300;26,7175;
241110;1400;27,0667;
241110;1500;25,3517;
241110;1600;24,285;
241110;1700;22,0717;
241110;1800;19,4283;
241110;1900;17,8742;
241110;2000;17,025;
241110;2100;16,3183;
241110;2200;16,1333;
241110;2300;15,6542;
241111;0000;15,5458;
241111;0100;15,0025;
241111;0200;14,4783;
241111;0300;14,2492;
241111;0400;14,0033;
241111;0500;13,985;
241111;0600;14,7175;
241111;0700;20,2933;
241111;0800;21,6625;
241111;0900;25,2525;
241111;1000;26,2858;
241111;1100;28,1475;
241111;1200;28,3483;
241111;1300;28,1792;
241111;1400;28,5933;
241111;1500;28,0733;
241111;1600;28,0758;
241111;1700;27,0275;
241111;1800;23,0075;
241111;1900;20,2458;
241111;2000;18,6592;
241111;2100;18,2708;
241111;2200;18,4158;
241111;2300;18,2117;
241112;0000;15,9683;
241112;0100;13,9508;
241112;0200;13,7508;
241112;0300;13,135;
241112;0400;12,8683;
241112;0500;12,6192;
241112;0600;13,4425;
241112;0700;18,2175;
241112;0800;21,9858;
241112;0900;23,14;
241112;1000;25,7633;
241112;1100;29,0583;
241112;1200;35,0692;
241112;1300;35,3792;
241112;1400;34,8925;
241112;1500;32,5917;
241112;1600;31,7758;
241112;1700;28,29;
241112;1800;24,68;
241112;1900;21,6242;
241112;2000;21,6383;
241112;2100;21,7933;
241112;2200;17,8492;
241112;2300;15,6258;
241113;0000;14,5333;
241113;0100;14,3542;
241113;0200;13,505;
241113;0300;13,1908;
241113;0400;12,8908;
241113;0500;12,5192;
241113;0600;12,8375;
241113;0700;14,0067;
241113;0800;16,2958;
241113;0900;16,7717;
241113;1000;16,8717;
241113;1100;17,4775;
241113;1200;18,1625;
241113;1300;19,1975;
241113;1400;17,9767;
241113;1500;17,8858;
241113;1600;17;
241113;1700;17,0775;
241113;1800;15,6217;
241113;1900;14,2575;
241113;2000;13,8392;
241113;2100;13,5367;
241113;2200;12,9867;
241113;2300;12,6108;
241114;0000;12,2992;
241114;0100;12,2783;
241114;0200;12,0775;
241114;0300;12,4333;
241114;0400;13,1158;
241114;0500;13,1458;
241114;0600;13,7842;
241114;0700;14,3883;
241114;0800;15,1767;
241114;0900;16,0783;
241114;1000;15,9533;
241114;1100;16,8167;
241114;1200;18,2592;
241114;1300;18,8358;
241114;1400;17,8992;
241114;1500;18,4233;
241114;1600;17,6083;
241114;1700;16,7875;
241114;1800;15,5967;
241114;1900;14,1267;
241114;2000;14,0117;
241114;2100;14,1817;
241114;2200;14,3317;
241114;2300;14,3233;
241115;0000;14,3658;
241115;0100;14,2583;
241115;0200;13,8517;
241115;0300;13,7325;
241115;0400;13,645;
241115;0500;13,6483;
241115;0600;14,0625;
241115;0700;14,9075;
241115;0800;15,81;
241115;0900;16,3067;
241115;1000;17,825;
241115;1100;18,0942;
241115;1200;19,4583;
241115;1300;20,0358;
241115;1400;20,9683;
241115;1500;22,8075;
241115;1600;23,97;
241115;1700;22,9333;
241115;1800;19,7625;
241115;1900;17,27;
241115;2000;16,2708;
241115;2100;15,6592;
241115;2200;14,9817;
241115;2300;14,3358;
241116;0000;14,055;
241116;0100;13,6617;
241116;0200;13,0075;
241116;0300;12,5492;
241116;0400;11,8325;
241116;0500;11,2667;
241116;0600;11,6958;
241116;0700;15,7317;
241116;0800;16,9725;
241116;0900;16,0117;
241116;1000;16,5875;
241116;1100;17,205;
241116;1200;19,0242;
241116;1300;17,8883;
241116;1400;18,5442;
241116;1500;19,98;
241116;1600;19,355;
241116;1700;18,185;
241116;1800;16,6075;
241116;1900;15,2808;
241116;2000;14,37;
241116;2100;13,6975;
241116;2200;13,0833;
241116;2300;12,3808;
241117;0000;11,9917;
241117;0100;11,4217;
241117;0200;10,8492;
241117;0300;10,1633;
241117;0400;9,58333;
241117;0500;9,13834;
241117;0600;9,7925;
241117;0700;14,9;
241117;0800;16,3367;
241117;0900;17,1108;
241117;1000;18,8242;
241117;1100;20,8042;
241117;1200;22,4775;
241117;1300;25,9875;
241117;1400;27,07;
241117;1500;25,7825;
241117;1600;24,4517;
241117;1700;22,2942;
241117;1800;20,0358;
241117;1900;17,58;
241117;2000;15,97;
241117;2100;15,1208;
241117;2200;14,6842;
241117;2300;13,8442;
241118;0000;12,6167;
241118;0100;11,6958;
241118;0200;10,9875;
241118;0300;10,3583;
241118;0400;9,77417;
241118;0500;9,3325;
241118;0600;9,7975;
241118;0700;14,4333;
241118;0800;15,8875;
241118;0900;16,5692;
241118;1000;16,79;
241118;1100;16,6658;
241118;1200;17,9333;
241118;1300;17,9083;
241118;1400;18,2058;
241118;1500;18,505;
241118;1600;18,3942;
241118;1700;17,1267;
241118;1800;15,1967;
241118;1900;14,6158;
241118;2000;14,3142;
241118;2100;13,9117;
241118;2200;13,3167;
241118;2300;12,7558;
241119;0000;12,9608;
241119;0100;12,4267;
241119;0200;12,4742;
241119;0300;13,2983;
241119;0400;13,3158;
241119;0500;13,2492;
241119;0600;13,5292;
241119;0700;13,8142;
241119;0800;14,545;
241119;0900;16,2573;
241119;1000;18,1067;
241119;1100;18,3892;
241119;1200;18,3792;
241119;1300;19,4308;
241119;1400;20,625;
241119;1500;21,3517;
241119;1600;23,6625;
241119;1700;21,4542;
241119;1800;18,7075;
241119;1900;15,7692;
241119;2000;14,5808;
241119;2100;14,0767;
241119;2200;13,8483;
241119;2300;13,515;
241120;0000;13,1075;
241120;0100;12,8317;
241120;0200;12,5367;
241120;0300;12,1342;
241120;0400;12,025;
241120;0500;12,0233;
241120;0600;12,665;
241120;0700;13,6867;
241120;0800;16,025;
241120;0900;16,2892;
241120;1000;17,7633;
241120;1100;16,3275;
241120;1200;18,3292;
241120;1300;20,1542;
241120;1400;21,0275;
241120;1500;21,8233;
241120;1600;23,12;
241120;1700;21,4958;
241120;1800;18,925;
241120;1900;18,125;
241120;2000;16,5517;
241120;2100;15,4367;
241120;2200;14,5408;
241120;2300;13,2242;
241121;0000;12,73;
241121;0100;11,9108;
241121;0200;11,6992;
241121;0300;11,3275;
241121;0400;10,9325;
241121;0500;10,5192;
241121;0600;10,9892;
241121;0700;14,8375;
241121;0800;16,6225;
241121;0900;15,9475;
241121;1000;17,995;
241121;1100;19,6358;
241121;1200;19,925;
241121;1300;21,09;
241121;1400;20,895;
241121;1500;20,8058;
241121;1600;22,6483;
241121;1700;22;
241121;1800;20,775;
241121;1900;18,2075;
241121;2000;16,9525;
241121;2100;16,2833;
241121;2200;15,3542;
241121;2300;14,0083;
241122;0000;14,3525;
241122;0100;13,6283;
241122;0200;13,2433;
241122;0300;12,3042;
241122;0400;11,9433;
241122;0500;11,7667;
241122;0600;12,0575;
241122;0700;15,8525;
241122;0800;18,7883;
241122;0900;17,8975;
241122;1000;19,4275;
241122;1100;20,517;
241122;1200;20,8983;
241122;1300;23,0133;
241122;1400;24,9825;
241122;1500;26,8983;
241122;1600;25,9742;
241122;1700;23,9575;
241122;1800;21,1225;
241122;1900;19,0058;
241122;2000;17,6758;
241122;2100;16,7983;
241122;2200;16,2042;
241122;2300;16,1242;
241123;0000;15,5708;
241123;0100;14,6783;
241123;0200;14,03;
241123;0300;13,4242;
241123;0400;13,1017;
241123;0500;12,6567;
241123;0600;13,0942;
241123;0700;17,0792;
241123;0800;18,475;
241123;0900;18,6917;
241123;1000;18,9125;
241123;1100;19,5508;
241123;1200;20,4675;
241123;1300;23,5125;
241123;1400;26,4225;
241123;1500;29,9458;
241123;1600;27,9692;
241123;1700;26,3142;
241123;1800;22,8383;
241123;1900;19,5675;
241123;2000;18,025;
241123;2100;17,49;
241123;2200;16,9208;
241123;2300;16,1758;
241124;0000;15,6067;
241124;0100;14,9425;
241124;0200;14,0608;
241124;0300;13,4;
241124;0400;12,8967;
241124;0500;12,3625;
241124;0600;12,9308;
241124;0700;17,065;
241124;0800;18,7525;
241124;0900;19,9917;
241124;1000;21,545;
241124;1100;22,0208;
241124;1200;23,2867;
241124;1300;25,2933;
241124;1400;28,1717;
241124;1500;30,0617;
241124;1600;28,975;
241124;1700;27,1017;
241124;1800;23,3417;
241124;1900;20,5558;
241124;2000;19,2083;
241124;2100;18,5933;
241124;2200;18,0875;
241124;2300;16,8833;
241125;0000;15,6292;
241125;0100;14,8792;
241125;0200;14,2842;
241125;0300;13,8108;
241125;0400;13,0983;
241125;0500;12,5783;
241125;0600;13,2408;
241125;0700;17,1283;
241125;0800;18,175;
241125;0900;18,7183;
241125;1000;19,5992;
241125;1100;21,7467;
241125;1200;23,6267;
241125;1300;27,7458;
241125;1400;28,8208;
241125;1500;28,3458;
241125;1600;26,9133;
241125;1700;24,3042;
241125;1800;21,5275;
241125;1900;19,3142;
241125;2000;18,0208;
241125;2100;17,4925;
241125;2200;17,1025;
241125;2300;16,9342;
241126;0000;16,7067;
241126;0100;16,795;
241126;0200;16,105;
241126;0300;15,5517;
241126;0400;14,9783;
241126;0500;14,3375;
241126;0600;14,4342;
241126;0700;18,3008;
241126;0800;20,0983;
241126;0900;21,54;
241126;1000;23,4475;
241126;1100;26,2483;
241126;1200;28,5117;
241126;1300;28,0558;
241126;1400;27,7475;
241126;1500;26,8225;
241126;1600;24,8267;
241126;1700;22,5417;
241126;1800;19,2967;
241126;1900;16,6283;
241126;2000;15,2075;
241126;2100;14,4492;
241126;2200;13,9833;
241126;2300;13,6492;
241127;0000;13,2333;
241127;0100;12,855;
241127;0200;12,02;
241127;0300;11,3567;
241127;0400;10,8392;
241127;0500;10,3417;
241127;0600;11,1317;
241127;0700;15,2992;
241127;0800;16,7983;
241127;0900;17,6392;
241127;1000;20,485;
241127;1100;22,435;
241127;1200;24,6667;
241127;1300;24,795;
241127;1400;24,0592;
241127;1500;24,1542;
241127;1600;23,6625;
241127;1700;21,94;
241127;1800;18,3333;
241127;1900;15,7858;
241127;2000;14,6142;
241127;2100;14,1733;
241127;2200;13,8467;
241127;2300;13,4033;
241128;0000;13,1025;
241128;0100;12,6875;
241128;0200;12,215;
241128;0300;11,7825;
241128;0400;11,0783;
241128;0500;10,4575;
241128;0600;10,9633;
241128;0700;15,0658;
241128;0800;17,51;
241128;0900;16,89;
241128;1000;18,4283;
241128;1100;20,3933;
241128;1200;21,6875;
241128;1300;23,3908;
241128;1400;25,1033;
241128;1500;25,87;
241128;1600;27,2175;
241128;1700;25,1017;
241128;1800;21,3633;
241128;1900;18,195;
241128;2000;16,8358;
241128;2100;16,21;
241128;2200;15,8967;
241128;2300;14,8183;
241129;0000;14,0325;
241129;0100;13,2608;
241129;0200;12,5633;
241129;0300;11,97;
241129;0400;11,4942;
241129;0500;11,1092;
241129;0600;11,8308;
241129;0700;16,1258;
241129;0800;18,1742;
241129;0900;17,885;
241129;1000;17,4108;
241129;1100;18,5592;
241129;1200;17,9433;
241129;1300;18,8467;
241129;1400;21,305;
241129;1500;23,1067;
241129;1600;25,8367;
241129;1700;25,9692;
241129;1800;22,1742;
241129;1900;19,62;
241129;2000;17,6392;
241129;2100;16,4458;
241129;2200;16,2517;
241129;2300;15,05;
241130;0000;13,58;
241130;0100;12,495;
241130;0200;11,6917;
241130;0300;11,0342;
241130;0400;10,615;
241130;0500;10,1542;
241130;0600;10,7608;
241130;0700;15,045;
241130;0800;16,72;
241130;0900;17,5175;
241130;1000;18,3533;
241130;1100;19,8908;
241130;1200;21,1042;
241130;1300;22,4275;
241130;1400;22,8783;
241130;1500;22,5333;
241130;1600;22,5708;
241130;1700;20,4925;
241130;1800;18,7275;
241130;1900;16,6492;
241130;2000;14,9658;
241130;2100;14,2175;
241130;2200;13,955;
241130;2300;14,6342;
241201;0000;14,7967;
241201;0100;14,8792;
241201;0200;14,0692;
241201;0300;12,995;
241201;0400;12,4942;
241201;0500;11,9242;
241201;0600;12,4483;
241201;0700;16,7625;
241201;0800;18,805;
241201;0900;21,9517;
241201;1000;23,5692;
241201;1100;25,6367;
241201;1200;25,8125;
241201;1300;25,3058;
241201;1400;25,2833;
241201;1500;24,1383;
241201;1600;23,0742;
241201;1700;21,4817;
241201;1800;19,0308;
241201;1900;16,825;
241201;2000;15,8175;
241201;2100;15,1383;
241201;2200;14,6108;
241201;2300;14,4017;
241202;0000;14,0375;
241202;0100;13,44;
241202;0200;12,6608;
241202;0300;11,9908;
241202;0400;11,535;
241202;0500;11,2575;
241202;0600;11,7125;
241202;0700;15,7633;
241202;0800;17,6883;
241202;0900;18,4867;
241202;1000;20,2542;
241202;1100;22,0767;
241202;1200;25,9367;
241202;1300;27,2075;
241202;1400;26,5233;
241202;1500;27,335;
241202;1600;27,2758;
241202;1700;24,015;
241202;1800;20,6342;
241202;1900;17,0533;
241202;2000;15,4733;
241202;2100;14,7975;
241202;2200;14,1733;
241202;2300;13,8342;
241203;0000;13,23;
241203;0100;12,2167;
241203;0200;11,7475;
241203;0300;11,22;
241203;0400;10,6658;
241203;0500;10,2833;
241203;0600;11,1567;
241203;0700;13,7458;
241203;0800;15,3175;
241203;0900;17,4267;
241203;1000;18,9275;
241203;1100;18,2692;
241203;1200;17,7758;
241203;1300;18,09;
241203;1400;18,7017;
241203;1500;19,0675;
241203;1600;19,41;
241203;1700;18,7275;
241203;1800;16,5983;
241203;1900;15,0842;
241203;2000;14,5975;
241203;2100;14,3692;
241203;2200;14,5033;
241203;2300;14,3667;
241204;0000;14,6642;
241204;0100;14,5692;
241204;0200;14,5225;
241204;0300;14,4992;
241204;0400;14,44;
241204;0500;14,4017;
241204;0600;14,5858;
241204;0700;15,2267;
241204;0800;15,6542;
241204;0900;16,145;
241204;1000;18,875;
241204;1100;20,0742;
241204;1200;20,4833;
241204;1300;20,17;
241204;1400;19,2358;
241204;1500;20,7458;
241204;1600;21,5183;
241204;1700;21,7158;
241204;1800;19,3633;
241204;1900;16,7425;
241204;2000;15,0142;
241204;2100;14,2142;
241204;2200;13,685;
241204;2300;13,2942;
241205;0000;13,2883;
241205;0100;13,5642;
241205;0200;13,7508;
241205;0300;13,9792;
241205;0400;14,0025;
241205;0500;14,1192;
241205;0600;14,7783;
241205;0700;16,7808;
241205;0800;19,0792;
241205;0900;19,9725;
241205;1000;21,2325;
241205;1100;21,8033;
241205;1200;21,8908;
241205;1300;22,4125;
241205;1400;22,6125;
241205;1500;22,6667;
241205;1600;23,5142;
241205;1700;22,2258;
241205;1800;19,755;
241205;1900;16,9708;
241205;2000;15,6267;
241205;2100;15,0933;
241205;2200;14,5933;
241205;2300;14,3858;
241206;0000;14,055;
241206;0100;13,7225;
241206;0200;13,1325;
241206;0300;12,5158;
241206;0400;11,8292;
241206;0500;11,2867;
241206;0600;11,7483;
241206;0700;16,0858;
241206;0800;18,53;
241206;0900;18,1367;
241206;1000;20,09;
241206;1100;22,775;
241206;1200;25,6492;
241206;1300;28,4483;
241206;1400;28,2333;
241206;1500;27,7283;
241206;1600;26,3;
241206;1700;23,985;
241206;1800;20,4908;
241206;1900;18,1333;
241206;2000;16,8275;
241206;2100;16,2592;
241206;2200;15,7375;
241206;2300;14,9758;
241207;0000;14,0192;
241207;0100;13,2258;
241207;0200;12,6325;
241207;0300;12,1717;
241207;0400;11,6167;
241207;0500;11,1433;
241207;0600;11,7033;
241207;0700;15,6083;
241207;0800;17,3242;
241207;0900;18,3108;
241207;1000;18,7358;
241207;1100;19,3692;
241207;1200;19,8325;
241207;1300;19,3233;
241207;1400;20,9275;
241207;1500;22,6208;
241207;1600;23,115;
241207;1700;23,3942;
241207;1800;21,7425;
241207;1900;19,7542;
241207;2000;17,5067;
241207;2100;16,0433;
241207;2200;14,9758;
241207;2300;14,0342;
241208;0000;13,1075;
241208;0100;12,3975;
241208;0200;11,9842;
241208;0300;11,2708;
241208;0400;11,2033;
241208;0500;10,9325;
241208;0600;11,3608;
241208;0700;14,66;
241208;0800;18,82;
241208;0900;17,6567;
241208;1000;20,2767;
241208;1100;22,1308;
241208;1200;24,5508;
241208;1300;24,605;
241208;1400;24,6142;
241208;1500;25,3775;
241208;1600;24,3258;
241208;1700;24,0408;
241208;1800;19,815;
241208;1900;16,5975;
241208;2000;14,925;
241208;2100;14,22;
241208;2200;13,7958;
241208;2300;13,3825;
241209;0000;12,8675;
241209;0100;12,2758;
241209;0200;11,92;
241209;0300;11,7042;
241209;0400;11,13;
241209;0500;10,8675;
241209;0600;11,5383;
241209;0700;15,5442;
241209;0800;17,2758;
241209;0900;17,825;
241209;1000;19,805;
241209;1100;20,9283;
241209;1200;22,1308;
241209;1300;23,325;
241209;1400;23,9825;
241209;1500;25,705;
241209;1600;25,5858;
241209;1700;25,9733;
241209;1800;22,8292;
241209;1900;19,8358;
241209;2000;17,4625;
241209;2100;16,5783;
241209;2200;16,2225;
241209;2300;15,5858;
241210;0000;14,6433;
241210;0100;13,9042;
241210;0200;13,1333;
241210;0300;12,6708;
241210;0400;12,015;
241210;0500;11,6483;
241210;0600;12,3083;
241210;0700;15,145;
241210;0800;17,1408;
241210;0900;17,7275;
241210;1000;18,8142;
241210;1100;19,7833;
241210;1200;20,6617;
241210;1300;20,7458;
241210;1400;21,0783;
241210;1500;21,5283;
241210;1600;22,27;
241210;1700;22,24;
241210;1800;20,22;
241210;1900;18,1617;
241210;2000;16,4242;
241210;2100;14,8958;
241210;2200;14,1458;
241210;2300;13,3442;
241211;0000;12,8642;
241211;0100;12,2767;
241211;0200;11,8858;
241211;0300;11,4525;
241211;0400;10,7483;
241211;0500;10,4925;
241211;0600;11,17;
241211;0700;14,6075;
241211;0800;17,225;
241211;0900;17,8883;
241211;1000;17,4208;
241211;1100;17,4367;
241211;1200;17,5208;
241211;1300;17,9617;
241211;1400;18,4392;
241211;1500;18,2767;
241211;1600;20,6342;
241211;1700;22,3908;
241211;1800;20,0708;
241211;1900;17,9167;
241211;2000;16,755;
241211;2100;15,91;
241211;2200;14,7967;
241211;2300;14,0483;
241212;0000;13,25;
241212;0100;12,9742;
241212;0200;12,4258;
241212;0300;12,5417;
241212;0400;13,355;
241212;0500;13,3958;
241212;0600;13,8133;
241212;0700;15,0683;
241212;0800;16,5067;
241212;0900;18,6542;
241212;1000;19,2925;
241212;1100;19,5875;
241212;1200;20,725;
241212;1300;21,9433;
241212;1400;21,8667;
241212;1500;22,325;
241212;1600;22,0175;
241212;1700;21,2825;
241212;1800;18,1975;
241212;1900;18,0558;
241212;2000;16,63;
241212;2100;16,0167;
241212;2200;15,215;
241212;2300;14,4692;
241213;0000;14,1892;
241213;0100;13,6742;
241213;0200;13,1025;
241213;0300;12,6;
241213;0400;12,055;
241213;0500;11,6133;
241213;0600;12,3758;
241213;0700;16,1867;
241213;0800;19,1258;
241213;0900;17,5558;
241213;1000;18,0817;
241213;1100;19,1408;
241213;1200;20,6367;
241213;1300;22,4983;
241213;1400;26,2658;
241213;1500;28,3442;
241213;1600;29,6767;
241213;1700;27,2208;
241213;1800;23,23;
241213;1900;20,3917;
241213;2000;18,4167;
241213;2100;17,4267;
241213;2200;16,3658;
241213;2300;15,2975;
241214;0000;14,7683;
241214;0100;14,1742;
241214;0200;13,8842;
241214;0300;13,5642;
241214;0400;13,1092;
241214;0500;12,8308;
241214;0600;13,5925;
241214;0700;14,7383;
241214;0800;17,365;
241214;0900;17,7975;
241214;1000;17,95;
241214;1100;18,5317;
241214;1200;18,4258;
241214;1300;19,4742;
241214;1400;18,6433;
241214;1500;18,6542;
241214;1600;18,135;
241214;1700;16,8108;
241214;1800;16,0358;
241214;1900;15,3783;
241214;2000;15,1692;
241214;2100;14,9458;
241214;2200;14,9433;
241214;2300;14,795;
241215;0000;14,6358;
241215;0100;14,5333;
241215;0200;14,2333;
241215;0300;14,09;
241215;0400;14,0658;
241215;0500;14,0492;
241215;0600;14,4008;
241215;0700;15,0892;
241215;0800;15,7317;
241215;0900;16,4417;
241215;1000;18,2825;
241215;1100;19,7908;
241215;1200;19,88;
241215;1300;20,4208;
241215;1400;19,8917;
241215;1500;19,4333;
241215;1600;20,2867;
241215;1700;20,9433;
241215;1800;19,3133;
241215;1900;17,25;
241215;2000;15,9942;
241215;2100;15,4208;
241215;2200;14,8375;
241215;2300;14,2675;
241216;0000;13,8617;
241216;0100;13,5283;
241216;0200;13,3392;
241216;0300;13,0417;
241216;0400;12,4642;
241216;0500;12,2;
241216;0600;13,7258;
241216;0700;15,4617;
241216;0800;17,2167;
241216;0900;19,4967;
241216;1000;19,235;
241216;1100;19,86;
241216;1200;19,7575;
241216;1300;21,1833;
241216;1400;22,3308;
241216;1500;23,005;
241216;1600;23,7058;
241216;1700;22,7817;
241216;1800;20,0267;
241216;1900;17,855;
241216;2000;16,5317;
241216;2100;15,2517;
241216;2200;14,6242;
241216;2300;14,2242;
241217;0000;13,7917;
241217;0100;13,5592;
241217;0200;13,4867;
241217;0300;13,4125;
241217;0400;13,3942;
241217;0500;13,3225;
241217;0600;13,9442;
241217;0700;15,9175;
241217;0800;17,5858;
241217;0900;18,6058;
241217;1000;19,8125;
241217;1100;21,2192;
241217;1200;21,125;
241217;1300;22,7683;
241217;1400;23,34;
241217;1500;23,4733;
241217;1600;23,27;
241217;1700;24,2642;
241217;1800;21,7067;
241217;1900;16,7758;
241217;2000;15,6342;
241217;2100;15,2733;
241217;2200;15,275;
241217;2300;15,325;
241218;0000;14,8992;
241218;0100;14,4442;
241218;0200;14,77;
241218;0300;14,9125;
241218;0400;14,8808;
241218;0500;14,9633;
241218;0600;15,065;
241218;0700;15,8575;
241218;0800;17,3092;
241218;0900;18,7367;
241218;1000;19,3075;
241218;1100;19,405;
241218;1200;18,8517;
241218;1300;20,2942;
241218;1400;22,8967;
241218;1500;23,9933;
241218;1600;23,2967;
241218;1700;23,1408;
241218;1800;20,7908;
241218;1900;19,7625;
241218;2000;19,3508;
241218;2100;18,3075;
241218;2200;16,4492;
241218;2300;15,795;
241219;0000;15,3742;
241219;0100;14,5233;
241219;0200;14,1433;
241219;0300;13,8492;
241219;0400;13,4583;
241219;0500;12,9708;
241219;0600;13,7458;
241219;0700;17,0592;
241219;0800;20,4625;
241219;0900;20,6542;
241219;1000;23,8692;
241219;1100;28,3942;
241219;1200;33,7483;
241219;1300;34,2242;
241219;1400;31,4667;
241219;1500;32,2433;
241219;1600;32,3942;
241219;1700;29,0525;
241219;1800;25,1408;
241219;1900;22,3583;
241219;2000;20,8292;
241219;2100;18,8325;
241219;2200;17,0558;
241219;2300;15,85;
241220;0000;14,7233;
241220;0100;14,055;
241220;0200;13,71;
241220;0300;13,3583;
241220;0400;12,62;
241220;0500;12,13;
241220;0600;12,6967;
241220;0700;15,8875;
241220;0800;18,3442;
241220;0900;17,9442;
241220;1000;19,3542;
241220;1100;21,515;
241220;1200;23,0442;
241220;1300;26,1817;
241220;1400;30,6042;
241220;1500;30,625;
241220;1600;28,5725;
241220;1700;27,16;
241220;1800;23,3783;
241220;1900;21,2717;
241220;2000;20,0083;
241220;2100;19,4033;
241220;2200;18,5842;
241220;2300;17,525;
241221;0000;16,0342;
241221;0100;15,4383;
241221;0200;14,9267;
241221;0300;14,8292;
241221;0400;14,3008;
241221;0500;13,8183;
241221;0600;14,4017;
241221;0700;17,6725;
241221;0800;20,2183;
241221;0900;20,175;
241221;1000;22,1542;
241221;1100;23,3325;
241221;1200;25,9333;
241221;1300;31,0392;
241221;1400;34,1575;
241221;1500;33,5375;
241221;1600;32,6525;
241221;1700;31,2875;
241221;1800;26,5683;
241221;1900;23,1325;
241221;2000;21,7125;
241221;2100;18,1992;
241221;2200;16,8617;
241221;2300;17,1933;
241222;0000;17,1508;
241222;0100;16,3558;
241222;0200;15,6125;
241222;0300;15,145;
241222;0400;15,0508;
241222;0500;14,86;
241222;0600;14,59;
241222;0700;14,9375;
241222;0800;15,425;
241222;0900;16,03;
241222;1000;16,6058;
241222;1100;17,8183;
241222;1200;17,9267;
241222;1300;17,3008;
241222;1400;17,9325;
241222;1500;17,1433;
241222;1600;17,1917;
241222;1700;15,7842;
241222;1800;14,9567;
241222;1900;14,2825;
241222;2000;14,0842;
241222;2100;14,0825;
241222;2200;13,945;
241222;2300;14,0017;
241223;0000;13,9125;
241223;0100;14,0867;
241223;0200;14,3683;
241223;0300;14,455;
241223;0400;14,5225;
241223;0500;14,6225;
241223;0600;14,8058;
241223;0700;14,9725;
241223;0800;15,2;
241223;0900;15,4217;
241223;1000;16,4767;
241223;1100;18,1625;
241223;1200;19,2583;
241223;1300;20,9983;
241223;1400;21,0158;
241223;1500;20,6217;
241223;1600;20,8025;
241223;1700;20,9342;
241223;1800;18,8067;
241223;1900;16,9708;
241223;2000;16,36;
241223;2100;16,0617;
241223;2200;15,5575;
241223;2300;15,3167;
241224;0000;14,9367;
241224;0100;14,2525;
241224;0200;13,6808;
241224;0300;13,3117;
