FECHA (YYMMDD);HORA (HHMM);;
140623;0600;86;
140623;0700;86;
140623;0800;85;
140623;0900;78;
140623;1000;62;
140623;1100;56;
140623;1200;59;
140623;1300;53;
140623;1400;45;
140623;1500;48;
140623;1600;63;
140623;1700;63;
140623;1800;60;
140623;1900;65;
140623;2000;68;
140623;2100;70;
140623;2200;80;
140623;2300;85;
140624;0000;87;
140624;0100;88;
140624;0200;89;
140624;0300;89;
140624;0400;90;
140624;0500;89;
140624;0600;87;
140624;0700;88;
140624;0800;88;
140624;0900;83;
140624;1000;78;
140624;1100;72;
140624;1200;70;
140624;1300;64;
140624;1400;63;
140624;1500;67;
140624;1600;69;
140624;1700;71;
140624;1800;72;
140624;1900;73;
140624;2000;73;
140624;2100;76;
140624;2200;82;
140624;2300;83;
140625;0000;86;
140625;0100;89;
140625;0200;88;
140625;0300;85;
140625;0400;85;
140625;0500;84;
140625;0600;86;
140625;0700;85;
140625;0800;82;
140625;0900;77;
140625;1000;70;
140625;1100;65;
140625;1200;60;
140625;1300;57;
140625;1400;56;
140625;1500;60;
140625;1600;61;
140625;1700;61;
140625;1800;64;
140625;1900;69;
140625;2000;71;
140625;2100;74;
140625;2200;77;
140625;2300;81;
140626;0000;83;
140626;0100;85;
140626;0200;87;
140626;0300;88;
140626;0400;89;
140626;0500;88;
140626;0600;91;
140626;0700;91;
140626;0800;89;
140626;0900;80;
140626;1000;62;
140626;1100;59;
140626;1200;58;
140626;1300;57;
140626;1400;55;
140626;1500;53;
140626;1600;60;
140626;1700;66;
140626;1800;71;
140626;1900;73;
140626;2000;73;
140626;2100;73;
140626;2200;76;
140626;2300;80;
140627;0000;86;
140627;0100;88;
140627;0200;90;
140627;0300;90;
140627;0400;89;
140627;0500;89;
140627;0600;89;
140627;0700;86;
140627;0800;86;
140627;0900;79;
140627;1000;61;
140627;1100;60;
140627;1200;53;
140627;1300;46;
140627;1400;42;
140627;1500;41;
140627;1600;52;
140627;1700;58;
140627;1800;68;
140627;1900;74;
140627;2000;78;
140627;2100;82;
140627;2200;85;
140627;2300;86;
140628;0000;87;
140628;0100;88;
140628;0200;87;
140628;0300;86;
140628;0400;86;
140628;0500;85;
140628;0600;85;
140628;0700;85;
140628;0800;85;
140628;0900;82;
140628;1000;76;
140628;1100;70;
140628;1200;62;
140628;1300;59;
140628;1400;57;
140628;1500;59;
140628;1600;69;
140628;1700;74;
140628;1800;83;
140628;1900;86;
140628;2000;84;
140628;2100;84;
140628;2200;86;
140628;2300;87;
140629;0000;88;
140629;0100;90;
140629;0200;90;
140629;0300;92;
140629;0400;92;
